	State	Value
0	((0, 0), (('3', '0'), ('0', '0')))	3.2891855955854616
1	((0, 0), (('2', '0'), ('1', '1')))	1.5561073958305458
2	((0, 0), 'sink')	0.0
3	((0, 0), (('3', '1'), ('1', '1')))	4.0
4	((0, 0), (('1', '2'), ('1', '0')))	3.944652046310388
5	((0, 0), (('1', '1'), ('1', '1')))	3.94465204190518
6	((0, 0), (('0', '0'), ('0', '0')))	0.778053697915272
7	((0, 0), (('0', '1'), ('1', '1')))	1.97232602095259
8	((0, 0), (('3', '2'), ('1', '0')))	4.0
9	((0, 0), (('2', '2'), ('1', '1')))	2.3887536030977103
10	((0, 0), (('0', '2'), ('0', '1')))	1.5348547157660817
11	((0, 0), (('1', '0'), ('1', '0')))	3.94465204190518
12	((0, 0), (('3', '1'), ('0', '0')))	3.289185595585458
13	((0, 0), (('3', '0'), ('0', '1')))	3.292325797184585
14	((0, 0), (('2', '1'), ('1', '0')))	2.387784644289532
15	((0, 0), (('2', '0'), ('0', '0')))	1.5561073958305456
16	((0, 0), (('1', '2'), ('1', '1')))	3.944652046310388
17	((0, 0), (('0', '1'), ('0', '0')))	1.5346463973954292
18	((0, 0), (('1', '1'), ('0', '0')))	3.2891855903699074
19	((0, 0), (('0', '0'), ('0', '1')))	0.7780536979152729
20	((0, 0), (('3', '2'), ('1', '1')))	4.0
21	((0, 0), (('1', '0'), ('1', '1')))	3.94465204190518
22	((0, 0), (('2', '2'), ('0', '0')))	2.1794424009796556
23	((0, 0), (('2', '1'), ('1', '1')))	2.387784644289532
24	((0, 0), (('3', '1'), ('0', '1')))	3.2923257971845823
25	((0, 0), (('2', '0'), ('0', '1')))	1.5561073958305458
26	((0, 0), (('1', '2'), ('0', '0')))	3.2891855903873854
27	((0, 0), (('0', '2'), ('1', '0')))	2.0
28	((0, 0), (('1', '1'), ('0', '1')))	3.2891855903699074
29	((0, 0), (('3', '0'), ('1', '0')))	4.0
30	((0, 0), (('0', '1'), ('0', '1')))	1.5346463973954292
31	((0, 0), (('3', '2'), ('0', '0')))	3.289185595585458
32	((0, 0), (('2', '2'), ('0', '1')))	2.179727765791602
33	((0, 0), (('1', '0'), ('0', '0')))	3.289185590369911
34	((0, 0), (('0', '0'), ('1', '0')))	0.7780536979152695
35	((0, 0), (('2', '1'), ('0', '0')))	2.1794422341854487
36	((0, 0), (('0', '2'), ('1', '1')))	2.0
37	((0, 0), (('1', '2'), ('0', '1')))	3.289185592583107
38	((0, 0), (('3', '0'), ('1', '1')))	4.0
39	((0, 0), (('3', '1'), ('1', '0')))	4.0
40	((0, 0), (('3', '2'), ('0', '1')))	3.292325797184579
41	((0, 0), (('2', '0'), ('1', '0')))	1.5561073958305425
42	((0, 0), (('1', '1'), ('1', '0')))	3.94465204190518
43	((0, 0), (('0', '0'), ('1', '1')))	0.7780536979152692
44	((0, 0), (('1', '0'), ('0', '1')))	3.289185590369911
45	((0, 0), (('0', '1'), ('1', '0')))	1.97232602095259
46	((0, 0), (('2', '1'), ('0', '1')))	2.1794422341854487
47	((0, 0), (('0', '2'), ('0', '0')))	1.5346464119136236
48	((0, 0), (('2', '2'), ('1', '0')))	2.3887536030977095
49	((0, 1), (('3', '0'), ('0', '0')))	3.2522184649572674
50	((0, 1), (('2', '0'), ('1', '1')))	1.5401297907911324
51	((0, 1), 'sink')	0.0
52	((0, 1), (('3', '1'), ('1', '1')))	4.0
53	((0, 1), (('1', '2'), ('1', '0')))	3.9003181184410067
54	((0, 1), (('1', '1'), ('1', '1')))	3.9003180783491613
55	((0, 1), (('0', '0'), ('0', '0')))	0.7700648953955576
56	((0, 1), (('0', '1'), ('1', '1')))	1.9501590391745807
57	((0, 1), (('3', '2'), ('1', '0')))	4.0
58	((0, 1), (('2', '2'), ('1', '1')))	2.3697668272591
59	((0, 1), (('0', '2'), ('0', '1')))	1.5192944066694312
60	((0, 1), (('1', '0'), ('1', '0')))	3.9003180783491613
61	((0, 1), (('3', '1'), ('0', '0')))	3.2522184649572634
62	((0, 1), (('3', '0'), ('0', '1')))	3.280797471430094
63	((0, 1), (('2', '1'), ('1', '0')))	2.360948323358406
64	((0, 1), (('2', '0'), ('0', '0')))	1.540129790791129
65	((0, 1), (('1', '2'), ('1', '1')))	3.9003181184410067
66	((0, 1), (('0', '1'), ('0', '0')))	1.5173984990738965
67	((0, 1), (('1', '1'), ('0', '0')))	3.2522184174904845
68	((0, 1), (('0', '0'), ('0', '1')))	0.7700648953955662
69	((0, 1), (('3', '2'), ('1', '1')))	4.0
70	((0, 1), (('1', '0'), ('1', '1')))	3.9003180783491613
71	((0, 1), (('2', '2'), ('0', '0')))	2.154949001750973
72	((0, 1), (('2', '1'), ('1', '1')))	2.360948323358406
73	((0, 1), (('3', '1'), ('0', '1')))	3.280797471430097
74	((0, 1), (('2', '0'), ('0', '1')))	1.5401297907911324
75	((0, 1), (('1', '2'), ('0', '0')))	3.252218417649547
76	((0, 1), (('0', '2'), ('1', '0')))	2.0
77	((0, 1), (('1', '1'), ('0', '1')))	3.2522184174904845
78	((0, 1), (('3', '0'), ('1', '0')))	4.0
79	((0, 1), (('0', '1'), ('0', '1')))	1.5173984990738965
80	((0, 1), (('3', '2'), ('0', '0')))	3.2522184649572634
81	((0, 1), (('2', '2'), ('0', '1')))	2.15754610978697
82	((0, 1), (('1', '0'), ('0', '0')))	3.252218417490487
83	((0, 1), (('0', '0'), ('1', '0')))	0.7700648953955637
84	((0, 1), (('2', '1'), ('0', '0')))	2.154947483755208
85	((0, 1), (('0', '2'), ('1', '1')))	2.0
86	((0, 1), (('1', '2'), ('0', '1')))	3.252218437632831
