	State	Value
0	((0, 0), (('2', '0'), ('1', '1')))	1.5674825726128048
1	((0, 0), (('1', '1'), ('0', '0')))	3.299208749202764
2	((0, 0), (('0', '0'), ('0', '1')))	0.9596708040762842
3	((0, 0), (('2', '2'), ('1', '1')))	2.395676500820147
4	((0, 0), (('0', '2'), ('0', '1')))	1.7576672473943489
5	((0, 0), (('3', '2'), ('1', '0')))	4.0
6	((0, 0), (('0', '0'), ('1', '1')))	0.9605655493293439
7	((0, 0), (('2', '1'), ('1', '0')))	2.393160569887098
8	((0, 0), (('3', '1'), ('0', '1')))	3.3057469667746964
9	((0, 0), (('0', '2'), ('1', '1')))	2.1379251719079093
10	((0, 0), (('1', '2'), ('1', '0')))	3.944652046310393
11	((0, 0), (('3', '0'), ('0', '1')))	3.3057469667746995
12	((0, 0), (('0', '1'), ('1', '0')))	2.1323237493292164
13	((0, 0), (('1', '0'), ('1', '0')))	3.944652041905236
14	((0, 0), (('3', '0'), ('1', '1')))	4.0
15	((0, 0), (('1', '1'), ('0', '1')))	3.299208749202764
16	((0, 0), (('3', '2'), ('0', '0')))	3.299208754341896
17	((0, 0), (('2', '1'), ('0', '0')))	2.180712360885361
18	((0, 0), (('3', '1'), ('1', '1')))	4.0
19	((0, 0), (('1', '2'), ('0', '0')))	3.2992087492198228
20	((0, 0), (('0', '1'), ('0', '0')))	1.7570906461375604
21	((0, 0), (('2', '0'), ('1', '0')))	1.5674825726128054
22	((0, 0), (('1', '1'), ('1', '1')))	3.944652041905236
23	((0, 0), (('1', '0'), ('0', '0')))	3.299208749202767
24	((0, 0), (('2', '2'), ('1', '0')))	2.395676500820148
25	((0, 0), (('3', '2'), ('0', '1')))	3.3057469667746964
26	((0, 0), 'sink')	0.0
27	((0, 0), (('2', '1'), ('0', '1')))	2.180712360885361
28	((0, 0), (('0', '0'), ('1', '0')))	0.9605655493293438
29	((0, 0), (('2', '0'), ('0', '0')))	1.567482556877915
30	((0, 0), (('2', '2'), ('0', '0')))	2.1807125281772133
31	((0, 0), (('0', '2'), ('1', '0')))	2.1379251719079093
32	((0, 0), (('1', '2'), ('0', '1')))	3.2992087514155424
33	((0, 0), (('3', '2'), ('1', '1')))	4.0
34	((0, 0), (('2', '1'), ('1', '1')))	2.393160569887098
35	((0, 0), (('0', '1'), ('0', '1')))	1.7570906461375604
36	((0, 0), (('0', '0'), ('0', '0')))	0.9596708040762842
37	((0, 0), (('1', '0'), ('0', '1')))	3.299208749202767
38	((0, 0), (('1', '2'), ('1', '1')))	3.944652046310393
39	((0, 0), (('3', '0'), ('1', '0')))	4.0
40	((0, 0), (('0', '2'), ('0', '0')))	1.7570907110566327
41	((0, 0), (('3', '1'), ('1', '0')))	4.0
42	((0, 0), (('0', '1'), ('1', '1')))	2.1323237493292164
43	((0, 0), (('1', '1'), ('1', '0')))	3.944652041905236
44	((0, 0), (('2', '0'), ('0', '1')))	1.5674825568779154
45	((0, 0), (('1', '0'), ('1', '1')))	3.944652041905236
46	((0, 0), (('2', '2'), ('0', '1')))	2.181016269552766
47	((0, 0), (('3', '0'), ('0', '0')))	3.2992087543418993
48	((0, 0), (('3', '1'), ('0', '0')))	3.299208754341896
49	((0, 1), (('2', '0'), ('1', '1')))	1.5515689637876267
50	((0, 1), (('1', '1'), ('0', '0')))	3.2621289259945145
51	((0, 1), (('0', '0'), ('0', '1')))	0.9676279163120489
52	((0, 1), (('2', '2'), ('1', '1')))	2.389161342280582
53	((0, 1), (('0', '2'), ('0', '1')))	1.7425903496932997
54	((0, 1), (('3', '2'), ('1', '0')))	4.0
55	((0, 1), (('0', '0'), ('1', '1')))	0.968530899699256
56	((0, 1), (('2', '1'), ('1', '0')))	2.366263829445456
57	((0, 1), (('3', '1'), ('0', '1')))	3.3216333101592705
58	((0, 1), (('0', '2'), ('1', '1')))	2.1593371557726178
59	((0, 1), (('1', '2'), ('1', '0')))	3.900318118441051
60	((0, 1), (('3', '0'), ('0', '1')))	3.321633310159274
61	((0, 1), (('0', '1'), ('1', '0')))	2.1083585523039123
62	((0, 1), (('1', '0'), ('1', '0')))	3.9003180783496703
63	((0, 1), (('3', '0'), ('1', '1')))	4.0
64	((0, 1), (('1', '1'), ('0', '1')))	3.2621289259945145
65	((0, 1), (('3', '2'), ('0', '0')))	3.2621289727658067
66	((0, 1), (('2', '1'), ('0', '0')))	2.156203336218418
67	((0, 1), (('3', '1'), ('1', '1')))	4.0
68	((0, 1), (('1', '2'), ('0', '0')))	3.262128926149764
69	((0, 1), (('0', '1'), ('0', '0')))	1.7373426958310125
70	((0, 1), (('2', '0'), ('1', '0')))	1.5515689637876329
71	((0, 1), (('1', '1'), ('1', '1')))	3.9003180783496703
72	((0, 1), (('1', '0'), ('0', '0')))	3.262128925994517
73	((0, 1), (('2', '2'), ('1', '0')))	2.3891613422805853
74	((0, 1), (('3', '2'), ('0', '1')))	3.321633310159273
75	((0, 1), 'sink')	0.0
76	((0, 1), (('2', '1'), ('0', '1')))	2.156203336218418
77	((0, 1), (('0', '0'), ('1', '0')))	0.9685308996992547
78	((0, 1), (('2', '0'), ('0', '0')))	1.5515689463277105
79	((0, 1), (('2', '2'), ('0', '0')))	2.156204858743257
80	((0, 1), (('0', '2'), ('1', '0')))	2.1593371557726178
81	((0, 1), (('1', '2'), ('0', '1')))	3.2621289461330356
82	((0, 1), (('3', '2'), ('1', '1')))	4.0
83	((0, 1), (('2', '1'), ('1', '1')))	2.366263829445456
84	((0, 1), (('0', '1'), ('0', '1')))	1.7373426958310125
85	((0, 1), (('0', '0'), ('0', '0')))	0.967627916312048
86	((0, 1), (('1', '0'), ('0', '1')))	3.262128925994517
87	((0, 1), (('1', '2'), ('1', '1')))	3.900318118441051
88	((0, 1), (('3', '0'), ('1', '0')))	4.0
89	((0, 1), (('0', '2'), ('0', '0')))	1.7373432866601446
90	((0, 1), (('3', '1'), ('1', '0')))	4.0
91	((0, 1), (('0', '1'), ('1', '1')))	2.1083585523039123
92	((0, 1), (('1', '1'), ('1', '0')))	3.9003180783496703
93	((0, 1), (('2', '0'), ('0', '1')))	1.5515689463277145
94	((0, 1), (('1', '0'), ('1', '1')))	3.9003180783496703
95	((0, 1), (('2', '2'), ('0', '1')))	2.1589692120702564
96	((0, 1), (('3', '0'), ('0', '0')))	3.2621289727658103
97	((0, 1), (('3', '1'), ('0', '0')))	3.2621289727658067
98	((0, 2), (('2', '0'), ('1', '1')))	1.534058342588511
99	((0, 2), (('1', '1'), ('0', '0')))	3.2233768429121703
100	((0, 2), (('0', '0'), ('0', '1')))	0.9575012026925793
101	((0, 2), (('2', '2'), ('1', '1')))	2.3646547973484293
102	((0, 2), (('0', '2'), ('0', '1')))	1.7234529018272533
103	((0, 2), (('3', '2'), ('1', '0')))	4.0
104	((0, 2), (('0', '0'), ('1', '1')))	0.9583948633079213
105	((0, 2), (('2', '1'), ('1', '0')))	2.3381540746754967
106	((0, 2), (('3', '1'), ('0', '1')))	3.298246061819398
107	((0, 2), (('0', '2'), ('1', '1')))	2.156079701394759
108	((0, 2), (('1', '2'), ('1', '0')))	3.854496629039686
109	((0, 2), (('3', '0'), ('0', '1')))	3.2982460618193983
110	((0, 2), (('0', '1'), ('1', '0')))	2.083312550846587
111	((0, 2), (('1', '0'), ('1', '0')))	3.853984701051348
112	((0, 2), (('3', '0'), ('1', '1')))	4.0
113	((0, 2), (('1', '1'), ('0', '1')))	3.2233768429121703
114	((0, 2), (('3', '2'), ('0', '0')))	3.2236222042293496
115	((0, 2), (('2', '1'), ('0', '0')))	2.1305889791223667
116	((0, 2), (('3', '1'), ('1', '1')))	4.0
117	((0, 2), (('1', '2'), ('0', '0')))	3.2233768431896173
118	((0, 2), (('0', '1'), ('0', '0')))	1.71670413434573
119	((0, 2), (('2', '0'), ('1', '0')))	1.5340583425885175
120	((0, 2), (('1', '1'), ('1', '1')))	3.853984701051348
121	((0, 2), (('1', '0'), ('0', '0')))	3.223376842912173
122	((0, 2), (('2', '2'), ('1', '0')))	2.3646547973484364
123	((0, 2), (('3', '2'), ('0', '1')))	3.2982460618193987
124	((0, 2), 'sink')	0.0
125	((0, 2), (('2', '1'), ('0', '1')))	2.1305889791223667
126	((0, 2), (('0', '0'), ('1', '0')))	0.95839486330792
127	((0, 2), (('2', '0'), ('0', '0')))	1.5340583231894485
128	((0, 2), (('2', '2'), ('0', '0')))	2.1310102995735654
129	((0, 2), (('0', '2'), ('1', '0')))	2.1560797013947584
130	((0, 2), (('1', '2'), ('0', '1')))	3.2236328070722373
131	((0, 2), (('3', '2'), ('1', '1')))	4.0
132	((0, 2), (('2', '1'), ('1', '1')))	2.3381540746754967
133	((0, 2), (('0', '1'), ('0', '1')))	1.71670413434573
134	((0, 2), (('0', '0'), ('0', '0')))	0.9575012026925788
135	((0, 2), (('1', '0'), ('0', '1')))	3.223376842912173
136	((0, 2), (('1', '2'), ('1', '1')))	3.854496629039686
137	((0, 2), (('3', '0'), ('1', '0')))	4.0
138	((0, 2), (('0', '2'), ('0', '0')))	1.717098832956908
139	((0, 2), (('3', '1'), ('1', '0')))	4.0
140	((0, 2), (('0', '1'), ('1', '1')))	2.0833125508465864
141	((0, 2), (('1', '1'), ('1', '0')))	3.853984701051348
142	((0, 2), (('2', '0'), ('0', '1')))	1.5340583231894558
143	((0, 2), (('1', '0'), ('1', '1')))	3.853984701051348
144	((0, 2), (('2', '2'), ('0', '1')))	2.1347116936504835
145	((0, 2), (('3', '0'), ('0', '0')))	3.2236222042293528
146	((0, 2), (('3', '1'), ('0', '0')))	3.2236222042293496
147	((0, 3), (('2', '0'), ('1', '1')))	0.0
148	((0, 3), (('1', '1'), ('0', '0')))	0.0
149	((0, 3), (('0', '0'), ('0', '1')))	0.0
150	((0, 3), (('2', '2'), ('1', '1')))	2.0
151	((0, 3), (('0', '2'), ('0', '1')))	1.0
152	((0, 3), (('3', '2'), ('1', '0')))	4.0
153	((0, 3), (('0', '0'), ('1', '1')))	0.0
154	((0, 3), (('2', '1'), ('1', '0')))	0.0
155	((0, 3), (('3', '1'), ('0', '1')))	3.0
156	((0, 3), (('0', '2'), ('1', '1')))	2.0
157	((0, 3), (('1', '2'), ('1', '0')))	2.0
158	((0, 3), (('3', '0'), ('0', '1')))	3.0
159	((0, 3), (('0', '1'), ('1', '0')))	0.0
160	((0, 3), (('1', '0'), ('1', '0')))	0.0
161	((0, 3), (('3', '0'), ('1', '1')))	4.0
162	((0, 3), (('1', '1'), ('0', '1')))	0.0
163	((0, 3), (('3', '2'), ('0', '0')))	0.0
164	((0, 3), (('2', '1'), ('0', '0')))	0.0
165	((0, 3), (('3', '1'), ('1', '1')))	4.0
166	((0, 3), (('1', '2'), ('0', '0')))	0.0
167	((0, 3), (('0', '1'), ('0', '0')))	0.0
168	((0, 3), (('2', '0'), ('1', '0')))	0.0
169	((0, 3), (('1', '1'), ('1', '1')))	0.0
170	((0, 3), (('1', '0'), ('0', '0')))	0.0
171	((0, 3), (('2', '2'), ('1', '0')))	2.0
172	((0, 3), (('3', '2'), ('0', '1')))	3.0
