	State	Value
178	((7, 3), '1')	1.0
179	((7, 3), '0')	0.5843911291479982
180	((7, 4), 'sink')	0.0
181	((7, 4), '1')	1.0
182	((7, 4), '0')	0.0
183	((7, 5), 'sink')	0.0
184	((7, 5), '1')	1.0
185	((7, 5), '0')	0.8036123303152957
186	((7, 6), 'sink')	0.0
187	((7, 6), '1')	1.0
188	((7, 6), '0')	0.8101044199657652
189	((7, 7), 'sink')	0.0
190	((7, 7), '1')	1.0
191	((7, 7), '0')	0.8011132499328488
192	('sT', 'sink')	0.0
193	('sT', '1')	1.0
194	('sT', '0')	0.0
