	State	Value
271	((6, 6), 'sink')	0.0
272	((6, 6), '3')	1.0
273	((6, 6), '0')	0.05330555408460165
274	((6, 6), '1')	0.2528673912538
275	((6, 7), '2')	0.18603190217944143
276	((6, 7), 'sink')	0.0
277	((6, 7), '3')	1.0
278	((6, 7), '0')	0.05202818618546878
279	((6, 7), '1')	0.24680789719409227
280	((7, 0), '2')	0.08641881783702858
281	((7, 0), 'sink')	0.0
282	((7, 0), '3')	1.0
283	((7, 0), '0')	0.022349115089509115
284	((7, 0), '1')	0.7417504379087051
285	((7, 1), '2')	0.0
286	((7, 1), 'sink')	0.0
287	((7, 1), '3')	1.0
288	((7, 1), '0')	0.0
289	((7, 1), '1')	0.0
290	((7, 2), '2')	0.0
291	((7, 2), 'sink')	0.0
292	((7, 2), '3')	1.0
293	((7, 2), '0')	0.0
294	((7, 2), '1')	0.0
295	((7, 3), '2')	0.036319332987571604
296	((7, 3), 'sink')	0.0
297	((7, 3), '3')	1.0
298	((7, 3), '0')	0.009286177397083558
299	((7, 3), '1')	0.16683453086895436
300	((7, 4), '2')	0.0
301	((7, 4), 'sink')	0.0
302	((7, 4), '3')	1.0
303	((7, 4), '0')	0.0
304	((7, 4), '1')	0.0
305	((7, 5), '2')	0.18730416147134468
306	((7, 5), 'sink')	0.0
307	((7, 5), '3')	1.0
308	((7, 5), '0')	0.0523840033466108
309	((7, 5), '1')	0.24849579930572802
310	((7, 6), '2')	0.18603190217944143
311	((7, 6), 'sink')	0.0
312	((7, 6), '3')	1.0
313	((7, 6), '0')	0.0520281861854688
314	((7, 6), '1')	0.24680789719409232
315	((7, 7), '2')	0.18338564468044508
316	((7, 7), 'sink')	0.0
317	((7, 7), '3')	1.0
318	((7, 7), '0')	0.05128809818852044
319	((7, 7), '1')	0.2432971162951721
320	('sT', '2')	0.0
321	('sT', 'sink')	0.0
322	('sT', '3')	1.0
323	('sT', '0')	0.0
324	('sT', '1')	0.0
