	State	Value
172	((7, 1), '0')	0.0
173	((7, 1), '1')	0.0
174	((7, 2), '2')	1.0
175	((7, 2), '0')	0.0
176	((7, 2), '1')	0.0
177	((7, 3), '2')	1.0
178	((7, 3), '0')	0.08069112456965806
179	((7, 3), '1')	0.21403728237816838
180	((7, 4), '2')	1.0
181	((7, 4), '0')	0.0
182	((7, 4), '1')	0.0
183	((7, 5), '2')	1.0
184	((7, 5), '0')	0.09994930489471224
185	((7, 5), '1')	0.1270494040683964
186	((7, 6), '2')	1.0
187	((7, 6), '0')	0.09693462618464024
188	((7, 6), '1')	0.12321733005871922
189	((7, 7), '2')	1.0
190	((7, 7), '0')	0.08628246946105342
191	((7, 7), '1')	0.10967696411820062
192	('sT', '2')	1.0
193	('sT', '0')	0.0
194	('sT', '1')	0.0
195	sT	0.0
