	State	Value
92	((0, 2), ('4', '4'))	0.0
93	((0, 3), ('0', '5'))	0.0
94	((0, 3), ('4', '0'))	0.0
95	((0, 3), ('2', '0'))	0.0
96	((0, 3), ('3', '4'))	0.0
97	((0, 3), ('2', '4'))	0.0
98	((0, 3), ('3', '0'))	0.0
99	((0, 3), ('4', '5'))	0.0
100	((0, 3), ('0', '3'))	0.0
101	((0, 3), ('1', '1'))	0.0
102	((0, 3), ('3', '5'))	1.0
103	((0, 3), ('2', '5'))	0.0
104	((0, 3), ('4', '3'))	0.0
105	((0, 3), ('1', '2'))	0.0
106	((0, 3), ('2', '3'))	0.0
107	((0, 3), ('3', '3'))	0.0
108	((0, 3), ('0', '1'))	0.0
109	((0, 3), ('1', '0'))	0.0
110	((0, 3), ('1', '4'))	0.0
111	((0, 3), ('0', '2'))	0.0
112	((0, 3), ('4', '1'))	0.0
113	((0, 3), ('4', '2'))	0.0
114	((0, 3), ('1', '5'))	0.0
115	((0, 3), ('3', '1'))	0.0
116	((0, 3), ('2', '1'))	0.0
117	((0, 3), ('2', '2'))	0.0
118	((0, 3), ('3', '2'))	0.0
119	((0, 3), ('1', '3'))	0.0
120	((0, 3), ('0', '4'))	0.0
121	((0, 3), ('0', '0'))	0.0
122	((0, 3), 'sink')	0.0
123	((0, 3), ('4', '4'))	0.0
124	((0, 4), ('0', '5'))	0.0
125	((0, 4), ('4', '0'))	0.0
126	((0, 4), ('2', '0'))	0.0
127	((0, 4), ('3', '4'))	0.0
128	((0, 4), ('2', '4'))	0.0
129	((0, 4), ('3', '0'))	0.0
130	((0, 4), ('4', '5'))	0.0
131	((0, 4), ('0', '3'))	0.0
132	((0, 4), ('1', '1'))	0.0
133	((0, 4), ('3', '5'))	1.0
134	((0, 4), ('2', '5'))	0.0
135	((0, 4), ('4', '3'))	0.0
136	((0, 4), ('1', '2'))	0.0
137	((0, 4), ('2', '3'))	0.0
138	((0, 4), ('3', '3'))	0.0
139	((0, 4), ('0', '1'))	0.0
140	((0, 4), ('1', '0'))	0.0
141	((0, 4), ('1', '4'))	0.0
142	((0, 4), ('0', '2'))	0.0
143	((0, 4), ('4', '1'))	0.0
144	((0, 4), ('4', '2'))	0.0
145	((0, 4), ('1', '5'))	0.0
146	((0, 4), ('3', '1'))	0.0
147	((0, 4), ('2', '1'))	0.0
148	((0, 4), ('2', '2'))	0.0
149	((0, 4), ('3', '2'))	0.0
150	((0, 4), ('1', '3'))	0.0
151	((0, 4), ('0', '4'))	0.0
152	((0, 4), ('0', '0'))	0.0
153	((0, 4), 'sink')	0.0
154	((0, 4), ('4', '4'))	0.0
155	((0, 5), ('0', '5'))	0.42373065082791767
156	((0, 5), ('4', '0'))	0.0
157	((0, 5), ('2', '0'))	0.42375169959773057
158	((0, 5), ('3', '4'))	0.9737266317650715
159	((0, 5), ('2', '4'))	0.4237516995977307
160	((0, 5), ('3', '0'))	0.42375169959852094
161	((0, 5), ('4', '5'))	0.0
162	((0, 5), ('0', '3'))	0.42373065082791767
163	((0, 5), ('1', '1'))	0.42529569801777967
164	((0, 5), ('3', '5'))	1.0
165	((0, 5), ('2', '5'))	0.425295698016987
166	((0, 5), ('4', '3'))	0.0
167	((0, 5), ('1', '2'))	0.5273277630172841
168	((0, 5), ('2', '3'))	0.4237516995977307
169	((0, 5), ('3', '3'))	0.5253935753965894
170	((0, 5), ('0', '1'))	0.42373065082791767
171	((0, 5), ('1', '0'))	0.4237516995985208
172	((0, 5), ('1', '4'))	0.5253935753965893
173	((0, 5), ('0', '2'))	0.42373065082791767
174	((0, 5), ('4', '1'))	0.0
175	((0, 5), ('4', '2'))	0.0
176	((0, 5), ('1', '5'))	0.5273277630172841
177	((0, 5), ('3', '1'))	0.4252956980177797
178	((0, 5), ('2', '1'))	0.425295698016987
179	((0, 5), ('2', '2'))	0.425295698016987
180	((0, 5), ('3', '2'))	0.5273277630172835
181	((0, 5), ('1', '3'))	0.5253935753965892
182	((0, 5), ('0', '4'))	0.42373065082791767
183	((0, 5), ('0', '0'))	0.42373065082791767
184	((0, 5), 'sink')	0.0
185	((0, 5), ('4', '4'))	0.0
186	((0, 6), ('0', '5'))	0.42855975151098435
187	((0, 6), ('4', '0'))	0.0
188	((0, 6), ('2', '0'))	0.42856206148884896
189	((0, 6), ('3', '4'))	0.9848133675530519
190	((0, 6), ('2', '4'))	0.42856206148884896
191	((0, 6), ('3', '0'))	0.42856206148964776
192	((0, 6), ('4', '5'))	0.0
193	((0, 6), ('0', '3'))	0.42855975151098435
194	((0, 6), ('1', '1'))	0.428731506174689
195	((0, 6), ('3', '5'))	1.0
196	((0, 6), ('2', '5'))	0.42873150617389005
197	((0, 6), ('4', '3'))	0.0
198	((0, 6), ('1', '2'))	0.5315878508526034
199	((0, 6), ('2', '3'))	0.42856206148884896
200	((0, 6), ('3', '3'))	0.5313755852128779
201	((0, 6), ('0', '1'))	0.42855975151098435
202	((0, 6), ('1', '0'))	0.42856206148964765
203	((0, 6), ('1', '4'))	0.5313755852128778
204	((0, 6), ('0', '2'))	0.42855975151098435
205	((0, 6), ('4', '1'))	0.0
206	((0, 6), ('4', '2'))	0.0
207	((0, 6), ('1', '5'))	0.5315878508526035
208	((0, 6), ('3', '1'))	0.4287315061746892
209	((0, 6), ('2', '1'))	0.42873150617389005
210	((0, 6), ('2', '2'))	0.42873150617389005
211	((0, 6), ('3', '2'))	0.5315878508526035
212	((0, 6), ('1', '3'))	0.5313755852128776
213	((0, 6), ('0', '4'))	0.42855975151098435
214	((0, 6), ('0', '0'))	0.42855975151098435
215	((0, 6), 'sink')	0.0
216	((0, 6), ('4', '4'))	0.0
217	((0, 7), ('0', '5'))	0.42380326148311553
218	((0, 7), ('4', '0'))	0.0
219	((0, 7), ('2', '0'))	0.42380554582304597
220	((0, 7), ('3', '4'))	0.9738831414980791
221	((0, 7), ('2', '4'))	0.4238055458230461
222	((0, 7), ('3', '0'))	0.423805545823836
223	((0, 7), ('4', '5'))	0.0
224	((0, 7), ('0', '3'))	0.42380326148311553
225	((0, 7), ('1', '1'))	0.42397310987974246
226	((0, 7), ('3', '5'))	1.0
227	((0, 7), ('2', '5'))	0.4239731098789523
228	((0, 7), ('4', '3'))	0.0
229	((0, 7), ('1', '2'))	0.5256878747055166
230	((0, 7), ('2', '3'))	0.423805545823046
231	((0, 7), ('3', '3'))	0.5254779649552432
232	((0, 7), ('0', '1'))	0.42380326148311553
233	((0, 7), ('1', '0'))	0.4238055458238363
234	((0, 7), ('1', '4'))	0.5254779649552435
235	((0, 7), ('0', '2'))	0.42380326148311553
236	((0, 7), ('4', '1'))	0.0
237	((0, 7), ('4', '2'))	0.0
238	((0, 7), ('1', '5'))	0.5256878747055166
239	((0, 7), ('3', '1'))	0.4239731098797426
240	((0, 7), ('2', '1'))	0.4239731098789523
241	((0, 7), ('2', '2'))	0.4239731098789523
242	((0, 7), ('3', '2'))	0.525687874705516
243	((0, 7), ('1', '3'))	0.5254779649552435
244	((0, 7), ('0', '4'))	0.42380326148311553
245	((0, 7), ('0', '0'))	0.42380326148311553
246	((0, 7), 'sink')	0.0
247	((0, 7), ('4', '4'))	0.0
248	((1, 0), ('0', '5'))	0.21260699907241296
249	((1, 0), ('4', '0'))	0.0
250	((1, 0), ('2', '0'))	0.24152908825843125
251	((1, 0), ('3', '4'))	0.5569540009398682
252	((1, 0), ('2', '4'))	0.2415290882584312
253	((1, 0), ('3', '0'))	0.27156679063417494
254	((1, 0), ('4', '5'))	0.0
255	((1, 0), ('0', '3'))	0.2126069990724128
256	((1, 0), ('1', '1'))	0.3973157996858081
257	((1, 0), ('3', '5'))	1.0
258	((1, 0), ('2', '5'))	0.3528740205868264
259	((1, 0), ('4', '3'))	0.0
260	((1, 0), ('1', '2'))	0.9872425558834922
261	((1, 0), ('2', '3'))	0.24152908825843053
262	((1, 0), ('3', '3'))	0.5498486914048091
263	((1, 0), ('0', '1'))	0.21260699907241282
264	((1, 0), ('1', '0'))	0.2715667906341733
265	((1, 0), ('1', '4'))	0.5498486914048091
266	((1, 0), ('0', '2'))	0.21260699907241276
267	((1, 0), ('4', '1'))	0.0
268	((1, 0), ('4', '2'))	0.0
269	((1, 0), ('1', '5'))	0.9872425558834922
270	((1, 0), ('3', '1'))	0.39731579968584557
271	((1, 0), ('2', '1'))	0.35287402058682465
272	((1, 0), ('2', '2'))	0.35287402058682493
273	((1, 0), ('3', '2'))	0.9872425558834922
274	((1, 0), ('1', '3'))	0.5498486914048091
275	((1, 0), ('0', '4'))	0.2126069990724128
276	((1, 0), ('0', '0'))	0.21260699907241307
277	((1, 0), 'sink')	0.0
278	((1, 0), ('4', '4'))	0.0
279	((1, 1), ('0', '5'))	0.21800820629814635
280	((1, 1), ('4', '0'))	0.0
281	((1, 1), ('2', '0'))	0.23792903361930984
282	((1, 1), ('3', '4'))	0.5634569853196056
283	((1, 1), ('2', '4'))	0.23792903361930978
284	((1, 1), ('3', '0'))	0.26859232172996117
285	((1, 1), ('4', '5'))	0.0
286	((1, 1), ('0', '3'))	0.21800820629814618
287	((1, 1), ('1', '1'))	0.3928397708244125
288	((1, 1), ('3', '5'))	1.0
289	((1, 1), ('2', '5'))	0.345512066608905
290	((1, 1), ('4', '3'))	0.0
291	((1, 1), ('1', '2'))	0.9849044732426913
292	((1, 1), ('2', '3'))	0.23792903361930887
293	((1, 1), ('3', '3'))	0.5485464869834148
294	((1, 1), ('0', '1'))	0.21800820629814618
295	((1, 1), ('1', '0'))	0.26859232172995845
296	((1, 1), ('1', '4'))	0.5485464869834148
297	((1, 1), ('0', '2'))	0.21800820629814618
298	((1, 1), ('4', '1'))	0.0
299	((1, 1), ('4', '2'))	0.0
300	((1, 1), ('1', '5'))	0.9849044732426913
301	((1, 1), ('3', '1'))	0.3928397708244526
302	((1, 1), ('2', '1'))	0.3455120666089028
303	((1, 1), ('2', '2'))	0.34551206660890327
304	((1, 1), ('3', '2'))	0.9849044732426913
305	((1, 1), ('1', '3'))	0.5485464869834148
306	((1, 1), ('0', '4'))	0.21800820629814618
307	((1, 1), ('0', '0'))	0.21800820629814643
308	((1, 1), 'sink')	0.0
309	((1, 1), ('4', '4'))	0.0
310	((1, 2), ('0', '5'))	0.21873436421595233
311	((1, 2), ('4', '0'))	0.0
312	((1, 2), ('2', '0'))	0.23643641129420015
313	((1, 2), ('3', '4'))	0.5583636455823197
314	((1, 2), ('2', '4'))	0.2364364112942001
315	((1, 2), ('3', '0'))	0.2649947623988519
316	((1, 2), ('4', '5'))	0.0
317	((1, 2), ('0', '3'))	0.2187343642159521
318	((1, 2), ('1', '1'))	0.38723217761843404
319	((1, 2), ('3', '5'))	1.0
320	((1, 2), ('2', '5'))	0.34116246120157123
321	((1, 2), ('4', '3'))	0.0
322	((1, 2), ('1', '2'))	0.9681522666523387
323	((1, 2), ('2', '3'))	0.23643641129419926
324	((1, 2), ('3', '3'))	0.5392162784986945
325	((1, 2), ('0', '1'))	0.2187343642159521
326	((1, 2), ('1', '0'))	0.26499476239884934
327	((1, 2), ('1', '4'))	0.5392162784986945
328	((1, 2), ('0', '2'))	0.2187343642159521
329	((1, 2), ('4', '1'))	0.0
330	((1, 2), ('4', '2'))	0.0
331	((1, 2), ('1', '5'))	0.9681522666523387
332	((1, 2), ('3', '1'))	0.38723217761847284
333	((1, 2), ('2', '1'))	0.3411624612015691
334	((1, 2), ('2', '2'))	0.3411624612015695
335	((1, 2), ('3', '2'))	0.9681522666523387
336	((1, 2), ('1', '3'))	0.5392162784986945
337	((1, 2), ('0', '4'))	0.2187343642159521
338	((1, 2), ('0', '0'))	0.21873436421595235
339	((1, 2), 'sink')	0.0
340	((1, 2), ('4', '4'))	0.0
341	((1, 3), ('0', '5'))	0.0
342	((1, 3), ('4', '0'))	0.0
343	((1, 3), ('2', '0'))	0.0
344	((1, 3), ('3', '4'))	0.0
345	((1, 3), ('2', '4'))	0.0
346	((1, 3), ('3', '0'))	0.0
347	((1, 3), ('4', '5'))	0.0
348	((1, 3), ('0', '3'))	0.0
349	((1, 3), ('1', '1'))	0.0
350	((1, 3), ('3', '5'))	1.0
351	((1, 3), ('2', '5'))	0.0
352	((1, 3), ('4', '3'))	0.0
353	((1, 3), ('1', '2'))	0.0
354	((1, 3), ('2', '3'))	0.0
355	((1, 3), ('3', '3'))	0.0
356	((1, 3), ('0', '1'))	0.0
357	((1, 3), ('1', '0'))	0.0
358	((1, 3), ('1', '4'))	0.0
359	((1, 3), ('0', '2'))	0.0
360	((1, 3), ('4', '1'))	0.0
361	((1, 3), ('4', '2'))	0.0
362	((1, 3), ('1', '5'))	0.0
363	((1, 3), ('3', '1'))	0.0
364	((1, 3), ('2', '1'))	0.0
365	((1, 3), ('2', '2'))	0.0
366	((1, 3), ('3', '2'))	0.0
367	((1, 3), ('1', '3'))	0.0
368	((1, 3), ('0', '4'))	0.0
369	((1, 3), ('0', '0'))	0.0
370	((1, 3), 'sink')	0.0
371	((1, 3), ('4', '4'))	0.0
372	((1, 4), ('0', '5'))	0.0
373	((1, 4), ('4', '0'))	0.0
374	((1, 4), ('2', '0'))	0.0
375	((1, 4), ('3', '4'))	0.0
376	((1, 4), ('2', '4'))	0.0
377	((1, 4), ('3', '0'))	0.0
378	((1, 4), ('4', '5'))	0.0
379	((1, 4), ('0', '3'))	0.0
380	((1, 4), ('1', '1'))	0.0
381	((1, 4), ('3', '5'))	1.0
382	((1, 4), ('2', '5'))	0.0
383	((1, 4), ('4', '3'))	0.0
384	((1, 4), ('1', '2'))	0.0
385	((1, 4), ('2', '3'))	0.0
386	((1, 4), ('3', '3'))	0.0
387	((1, 4), ('0', '1'))	0.0
388	((1, 4), ('1', '0'))	0.0
389	((1, 4), ('1', '4'))	0.0
390	((1, 4), ('0', '2'))	0.0
391	((1, 4), ('4', '1'))	0.0
392	((1, 4), ('4', '2'))	0.0
393	((1, 4), ('1', '5'))	0.0
394	((1, 4), ('3', '1'))	0.0
395	((1, 4), ('2', '1'))	0.0
396	((1, 4), ('2', '2'))	0.0
397	((1, 4), ('3', '2'))	0.0
398	((1, 4), ('1', '3'))	0.0
399	((1, 4), ('0', '4'))	0.0
400	((1, 4), ('0', '0'))	0.0
401	((1, 4), 'sink')	0.0
402	((1, 4), ('4', '4'))	0.0
403	((1, 5), ('0', '5'))	0.42789892120458634
404	((1, 5), ('4', '0'))	0.0
405	((1, 5), ('2', '0'))	0.4280720064483526
406	((1, 5), ('3', '4'))	0.9833889708920431
407	((1, 5), ('2', '4'))	0.42807200644835264
408	((1, 5), ('3', '0'))	0.4280720064491542
409	((1, 5), ('4', '5'))	0.0
410	((1, 5), ('0', '3'))	0.4278989212045863
411	((1, 5), ('1', '1'))	0.44076839417844166
412	((1, 5), ('3', '5'))	1.0
413	((1, 5), ('2', '5'))	0.4407683941776202
414	((1, 5), ('4', '3'))	0.0
415	((1, 5), ('1', '2'))	0.5465124909425276
416	((1, 5), ('2', '3'))	0.42807200644835264
417	((1, 5), ('3', '3'))	0.5306075549871492
418	((1, 5), ('0', '1'))	0.4278989212045863
419	((1, 5), ('1', '0'))	0.4280720064491541
420	((1, 5), ('1', '4'))	0.5306075549871491
421	((1, 5), ('0', '2'))	0.4278989212045863
422	((1, 5), ('4', '1'))	0.0
423	((1, 5), ('4', '2'))	0.0
424	((1, 5), ('1', '5'))	0.5465124909425279
425	((1, 5), ('3', '1'))	0.44076839417844177
426	((1, 5), ('2', '1'))	0.4407683941776202
427	((1, 5), ('2', '2'))	0.4407683941776202
428	((1, 5), ('3', '2'))	0.5465124909425279
429	((1, 5), ('1', '3'))	0.530607554987149
430	((1, 5), ('0', '4'))	0.4278989212045863
431	((1, 5), ('0', '0'))	0.42789892120458634
432	((1, 5), 'sink')	0.0
433	((1, 5), ('4', '4'))	0.0
434	((1, 6), ('0', '5'))	0.4242087317955413
435	((1, 6), ('4', '0'))	0.0
436	((1, 6), ('2', '0'))	0.42422792542495136
437	((1, 6), ('3', '4'))	0.9748242186080815
438	((1, 6), ('2', '4'))	0.4242279254249514
439	((1, 6), ('3', '0'))	0.42422792542574256
440	((1, 6), ('4', '5'))	0.0
441	((1, 6), ('0', '3'))	0.4242087317955413
442	((1, 6), ('1', '1'))	0.4351690583242859
443	((1, 6), ('3', '5'))	1.0
444	((1, 6), ('2', '5'))	0.43516905832347474
445	((1, 6), ('4', '3'))	0.0
446	((1, 6), ('1', '2'))	0.5395698266642
447	((1, 6), ('2', '3'))	0.4242279254249514
448	((1, 6), ('3', '3'))	0.525985794368402
449	((1, 6), ('0', '1'))	0.4242087317955413
450	((1, 6), ('1', '0'))	0.4242279254257428
451	((1, 6), ('1', '4'))	0.5259857943684022
452	((1, 6), ('0', '2'))	0.4242087317955413
453	((1, 6), ('4', '1'))	0.0
454	((1, 6), ('4', '2'))	0.0
455	((1, 6), ('1', '5'))	0.5395698266642001
456	((1, 6), ('3', '1'))	0.43516905832428593
457	((1, 6), ('2', '1'))	0.43516905832347474
458	((1, 6), ('2', '2'))	0.43516905832347474
459	((1, 6), ('3', '2'))	0.5395698266642001
460	((1, 6), ('1', '3'))	0.5259857943684022
461	((1, 6), ('0', '4'))	0.4242087317955413
462	((1, 6), ('0', '0'))	0.4242087317955413
463	((1, 6), 'sink')	0.0
464	((1, 6), ('4', '4'))	0.0
465	((1, 7), ('0', '5'))	0.42855975151098435
466	((1, 7), ('4', '0'))	0.0
467	((1, 7), ('2', '0'))	0.42856206148884896
468	((1, 7), ('3', '4'))	0.984813367553052
469	((1, 7), ('2', '4'))	0.428562061488849
470	((1, 7), ('3', '0'))	0.42856206148964776
471	((1, 7), ('4', '5'))	0.0
472	((1, 7), ('0', '3'))	0.42855975151098435
473	((1, 7), ('1', '1'))	0.4287315061746891
474	((1, 7), ('3', '5'))	1.0
475	((1, 7), ('2', '5'))	0.42873150617389005
476	((1, 7), ('4', '3'))	0.0
477	((1, 7), ('1', '2'))	0.5315878508526034
478	((1, 7), ('2', '3'))	0.428562061488849
479	((1, 7), ('3', '3'))	0.5313755852128779
480	((1, 7), ('0', '1'))	0.42855975151098435
481	((1, 7), ('1', '0'))	0.4285620614896477
482	((1, 7), ('1', '4'))	0.5313755852128778
483	((1, 7), ('0', '2'))	0.42855975151098435
484	((1, 7), ('4', '1'))	0.0
485	((1, 7), ('4', '2'))	0.0
486	((1, 7), ('1', '5'))	0.5315878508526034
487	((1, 7), ('3', '1'))	0.4287315061746892
488	((1, 7), ('2', '1'))	0.42873150617389005
489	((1, 7), ('2', '2'))	0.42873150617389005
490	((1, 7), ('3', '2'))	0.5315878508526035
491	((1, 7), ('1', '3'))	0.5313755852128778
492	((1, 7), ('0', '4'))	0.42855975151098435
493	((1, 7), ('0', '0'))	0.42855975151098435
494	((1, 7), 'sink')	0.0
495	((1, 7), ('4', '4'))	0.0
496	((2, 0), ('0', '5'))	0.2103187517057168
497	((2, 0), ('4', '0'))	0.0
498	((2, 0), ('2', '0'))	0.27521984082085804
499	((2, 0), ('3', '4'))	0.5631733753790157
500	((2, 0), ('2', '4'))	0.275219840820858
501	((2, 0), ('3', '0'))	0.27536747286632
502	((2, 0), ('4', '5'))	0.0
503	((2, 0), ('0', '3'))	0.21031875170571657
504	((2, 0), ('1', '1'))	0.4028919169258744
505	((2, 0), ('3', '5'))	1.0
506	((2, 0), ('2', '5'))	0.40235899746533427
507	((2, 0), ('4', '3'))	0.0
508	((2, 0), ('1', '2'))	0.9859840186498746
509	((2, 0), ('2', '3'))	0.27521984082085726
510	((2, 0), ('3', '3'))	0.5491477441236395
511	((2, 0), ('0', '1'))	0.2103187517057166
512	((2, 0), ('1', '0'))	0.2753674728663183
513	((2, 0), ('1', '4'))	0.5491477441236395
514	((2, 0), ('0', '2'))	0.21031875170571654
515	((2, 0), ('4', '1'))	0.0
516	((2, 0), ('4', '2'))	0.0
517	((2, 0), ('1', '5'))	0.9859840186498746
518	((2, 0), ('3', '1'))	0.40289191692589865
519	((2, 0), ('2', '1'))	0.40235899746533244
520	((2, 0), ('2', '2'))	0.40235899746533266
521	((2, 0), ('3', '2'))	0.9859840186498746
522	((2, 0), ('1', '3'))	0.5491477441236395
523	((2, 0), ('0', '4'))	0.21031875170571657
524	((2, 0), ('0', '0'))	0.21031875170571684
525	((2, 0), 'sink')	0.0
526	((2, 0), ('4', '4'))	0.0
527	((2, 1), ('0', '5'))	0.2395559206348183
528	((2, 1), ('4', '0'))	0.0
529	((2, 1), ('2', '0'))	0.27086089507725253
530	((2, 1), ('3', '4'))	0.5720208817094813
531	((2, 1), ('2', '4'))	0.2708608950772525
532	((2, 1), ('3', '0'))	0.2720615252268832
533	((2, 1), ('4', '5'))	0.0
534	((2, 1), ('0', '3'))	0.23955592063481806
535	((2, 1), ('1', '1'))	0.39794131448395653
536	((2, 1), ('3', '5'))	1.0
537	((2, 1), ('2', '5'))	0.3936073017044816
538	((2, 1), ('4', '3'))	0.0
539	((2, 1), ('1', '2'))	0.9734505131670395
540	((2, 1), ('2', '3'))	0.2708608950772514
541	((2, 1), ('3', '3'))	0.5421671586972153
542	((2, 1), ('0', '1'))	0.23955592063481806
543	((2, 1), ('1', '0'))	0.2720615252268816
544	((2, 1), ('1', '4'))	0.5421671586972153
545	((2, 1), ('0', '2'))	0.23955592063481804
546	((2, 1), ('4', '1'))	0.0
547	((2, 1), ('4', '2'))	0.0
548	((2, 1), ('1', '5'))	0.9734505131670395
549	((2, 1), ('3', '1'))	0.3979413144839962
550	((2, 1), ('2', '1'))	0.3936073017044792
551	((2, 1), ('2', '2'))	0.39360730170447955
552	((2, 1), ('3', '2'))	0.9734505131670395
553	((2, 1), ('1', '3'))	0.5421671586972153
554	((2, 1), ('0', '4'))	0.23955592063481806
555	((2, 1), ('0', '0'))	0.23955592063481831
556	((2, 1), 'sink')	0.0
557	((2, 1), ('4', '4'))	0.0
558	((2, 2), ('0', '5'))	0.2489287270106513
559	((2, 2), ('4', '0'))	0.0
560	((2, 2), ('2', '0'))	0.25483556772127663
561	((2, 2), ('3', '4'))	0.5830397042012724
562	((2, 2), ('2', '4'))	0.2548355677212765
563	((2, 2), ('3', '0'))	0.2657384881928039
564	((2, 2), ('4', '5'))	0.0
565	((2, 2), ('0', '3'))	0.24892872701065102
566	((2, 2), ('1', '1'))	0.38520339198114045
567	((2, 2), ('3', '5'))	1.0
568	((2, 2), ('2', '5'))	0.34828710931380286
569	((2, 2), ('4', '3'))	0.0
570	((2, 2), ('1', '2'))	0.9365838635667291
571	((2, 2), ('2', '3'))	0.2548355677212765
572	((2, 2), ('3', '3'))	0.5216341301595394
573	((2, 2), ('0', '1'))	0.24892872701065102
574	((2, 2), ('1', '0'))	0.26573848819280144
575	((2, 2), ('1', '4'))	0.5216341301595394
576	((2, 2), ('0', '2'))	0.24892872701065102
577	((2, 2), ('4', '1'))	0.0
578	((2, 2), ('4', '2'))	0.0
579	((2, 2), ('1', '5'))	0.9365838635667293
580	((2, 2), ('3', '1'))	0.3852033919811764
581	((2, 2), ('2', '1'))	0.3482871093138009
582	((2, 2), ('2', '2'))	0.3482871093138013
583	((2, 2), ('3', '2'))	0.9365838635667291
584	((2, 2), ('1', '3'))	0.5216341301595394
585	((2, 2), ('0', '4'))	0.24892872701065102
586	((2, 2), ('0', '0'))	0.2489287270106513
